collected_date_year,collected_date_month,collected_date_day,collected_date_hour,collected_date_minute,gateway_id,device_address,data_type,data_value,status
2018,10,27,22,47,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,48,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,49,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,50,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,51,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,52,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,53,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,54,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,55,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,56,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,57,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,58,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,59,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,0,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,1,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,2,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,3,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,4,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,11,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,12,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,13,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,14,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,16,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,15,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,17,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,18,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,19,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,20,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,21,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,22,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,23,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,24,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,25,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,26,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,27,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,28,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,29,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,35,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,36,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,37,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,38,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,39,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,40,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,41,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,42,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,43,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,44,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,45,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,46,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,47,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,48,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,49,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,50,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,51,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,0,52,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,1,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,2,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,3,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,4,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,5,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,6,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,7,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,8,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,9,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,10,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,11,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,12,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,13,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,14,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,15,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,16,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,17,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,18,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,19,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,20,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,21,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,22,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,32,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,33,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,34,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,35,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,36,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,37,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,38,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,39,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,40,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,41,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,42,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,43,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,44,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,45,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,46,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,47,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,48,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,1,49,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,2,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,3,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,4,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,5,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,6,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,7,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,8,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,9,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,10,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,11,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,12,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,13,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,14,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,15,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,16,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,17,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,18,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,19,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,20,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,2,21,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,30,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,31,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,32,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,33,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,34,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,35,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,36,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,37,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,38,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,39,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,40,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,41,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,42,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,43,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,44,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,45,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,46,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,47,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,51,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,52,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,53,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,54,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,55,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,56,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,57,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,58,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,3,59,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,0,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,1,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,2,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,3,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,4,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,5,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,6,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,7,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,8,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,9,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,10,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,11,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,12,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,13,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,14,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,15,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,16,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,17,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,18,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,19,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,20,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,21,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,22,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,23,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,24,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,25,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,26,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,27,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,28,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,29,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,28,4,30,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,17,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,18,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,19,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,20,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,21,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,22,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,23,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,24,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,25,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,26,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,27,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,28,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,29,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,30,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,31,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,32,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,33,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,34,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,35,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,36,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,37,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,38,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,39,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,40,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,41,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,42,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,43,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,44,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,45,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,46,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,47,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,48,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,49,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,50,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,51,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,52,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,20,53,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,21,25,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,21,26,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,21,27,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,21,28,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,21,29,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,21,30,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,7,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,8,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,9,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,10,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,11,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,12,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,13,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,14,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,15,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,16,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,17,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,18,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,19,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,20,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,21,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,22,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,23,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,24,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,25,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,26,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,27,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,28,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,29,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,30,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,31,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,32,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,33,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,34,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,35,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,36,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,37,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,38,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,39,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,40,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,41,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,42,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,43,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,44,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,22,45,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,5,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,6,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,7,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,8,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,9,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,10,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,11,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,12,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,13,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,14,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,15,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,16,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,17,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,18,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,19,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
2018,10,27,23,20,ep1747-qxgswizc-0143,00158D000151B490,energy,,0
