member_name,member_id,gateway_id,device_address,collected_date,collected_time,onoff,energy,energy_diff,
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1142,1,6.32375,,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1143,1,6.32456,0.00081,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1144,1,6.32535,0.00079,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1145,1,6.32616,0.00081,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1146,1,6.32698,0.00082,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1147,1,6.32779,0.00081,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1148,1,6.32859,0.0008,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1149,1,6.32859,,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1150,1,6.32939,0.0008,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1151,1,6.3302,0.00081,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1152,1,6.33101,0.00081,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1153,1,6.3318,0.00079,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1154,1,6.33261,0.00081,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1155,1,6.33344,0.00083,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1156,1,6.33431,0.00087,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1157,1,6.33517,0.00086,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1158,1,6.33607,0.0009,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1159,1,6.33692,0.00085,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1200,1,6.33775,0.00083,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1201,1,6.33858,0.00083,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1202,1,6.33938,0.0008,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1203,1,6.3402,0.00082,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1204,1,6.3402,,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1205,1,6.34102,0.00082,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1206,1,6.34185,0.00083,1
안채,testbed_01,ep1827-dpiuctns-0236,000D6F001257D76F,20190326,1207,1,6.34264,0.00079,1
